flight_id,arrival_time,scheduled_time,actual_time,predicted_delay,final_delay,waiting_time,runway,aircraft_type,status
121,871.6,875.7138607493328,1579.85,2326.00537109375,42248.16835504003,42495.0,R1,4d2237,LANDED
122,704.1,708.3374427281411,1581.85,2310.8505859375,52410.75343631153,52665.0,R1,4d2237,LANDED
123,563.4333333333333,567.0308829552066,1583.85,2298.98046875,61009.1470226876,61225.0,R1,4d2237,LANDED
124,367.4166666666667,371.2589824518259,1585.85,2289.3193359375,72875.46105289044,73106.0,R1,4d2237,LANDED
125,1389.35,1391.7158000728873,1587.85,2361.725830078125,11768.051995626756,11910.0,R1,4d2314,LANDED
126,1119.5166666666669,1123.6388200433696,1589.85,2336.705078125,27972.67079739782,28219.999999999985,R1,4d2314,LANDED
128,576.3,581.0264193922161,1591.85,2305.552978515625,60649.414836467025,60933.0,R1,4d2314,LANDED
127,821.25,825.2555836981061,1593.85,2324.94384765625,46115.66497811363,46356.0,R1,4d2314,LANDED
129,594.4,599.1786796981069,1595.85,2304.115478515625,59800.27921811358,60087.0,R1,4d2358,LANDED
130,975.2833333333332,977.6958239660428,1597.85,2325.27294921875,37209.25056203743,37354.00000000001,R1,4ca66f,LANDED
131,655.7666666666667,658.8115045417771,1599.85,2316.60302734375,56462.30972749337,56645.0,R1,4ca66f,LANDED
132,545.4833333333333,546.9471106396198,1601.85,2302.2451171875,63294.1733616228,63382.0,R1,4ca66f,LANDED
133,416.1666666666667,420.8575654558817,1603.85,2285.07080078125,70979.54607264709,71261.0,R1,4ca66f,LANDED
134,319.85,321.7874401570379,1605.85,2283.94677734375,77043.75359057772,77160.0,R1,4ca66f,LANDED
135,1131.95,1134.8206995086982,1607.85,2335.50146484375,28381.7580294781,28554.0,R1,4cc52e,LANDED
136,617.3,622.1874090196103,1609.85,2302.257568359375,59259.755458823376,59553.0,R1,4cc52e,LANDED
137,1402.2,1406.0705625018295,1611.85,2368.17529296875,12346.766249890225,12579.0,R1,738286,LANDED
138,1171.3666666666666,1173.4733748365595,1613.85,2351.467529296875,26422.597509806423,26549.0,R1,738286,LANDED
139,896.0833333333334,899.3495304907519,1615.85,2324.7138671875,42990.02817055488,43186.0,R1,738286,LANDED
140,725.1,729.557196860785,1617.85,2313.822509765625,53297.568188352896,53565.0,R1,738286,LANDED
141,0.0,3.4147488430995696,1619.85,2.787935256958008,96986.11506941402,97191.0,R1,738286,LANDED
142,340.55,341.70096950397755,1621.85,2289.59619140625,76808.94182976134,76878.0,R1,75050a,LANDED
143,218.6,220.83985249042013,1623.85,1844.5966796875,84180.60885057479,84315.0,R1,75050a,LANDED
144,1385.2333333333331,1387.4664817641544,1625.85,2367.03955078125,14303.01109415073,14437.000000000015,R1,7583fa,LANDED
145,1242.95,1247.7457187086482,1627.85,2353.474365234375,22806.256877481104,23094.0,R1,7583fa,LANDED
146,686.9333333333333,690.3927692942127,1629.85,2312.871826171875,56367.43384234723,56575.0,R1,7583fa,LANDED
147,537.9166666666666,540.0770308859425,1631.85,2303.712646484375,65506.37814684345,65636.0,R1,7583fa,LANDED
149,293.56666666666666,297.2520826036717,1633.85,2282.400390625,80195.8750437797,80417.0,R1,7583fa,LANDED
148,443.8333333333333,446.5363317960024,1635.85,2297.932373046875,71358.82009223985,71521.0,R1,7583fa,LANDED
150,192.66666666666663,193.98990726687936,1637.85,1423.9718017578125,86631.60556398724,86711.0,R1,7583fa,LANDED
151,35.0,36.50596410034041,1639.85,1.165282964706421,96200.64215397957,96291.0,R1,7583fa,LANDED
152,146.05,149.78000648677406,1051.55,925.5106811523438,54106.199610793556,54330.0,R2,78058f,LANDED
153,1025.1,1028.7954571023324,1641.85,2334.780517578125,36783.27257386005,37005.00000000001,R1,8005b9,LANDED
154,1140.45,1143.7964521359631,1643.85,2340.054931640625,30003.212871842206,30204.0,R1,800d19,LANDED
155,889.0,893.7455785836673,1645.85,2322.700927734375,45126.265284979956,45411.0,R1,800d19,LANDED
156,268.81666666666666,271.64426349699494,1647.85,2289.708251953125,82572.3441901803,82742.0,R1,800d19,LANDED
157,333.55,334.74613784868086,1649.85,2288.372802734375,78906.23172907914,78978.0,R1,8405b5,LANDED
158,234.58333333333331,238.27047623049623,1651.85,1843.009033203125,84814.77142617022,85036.0,R1,8405b5,LANDED
159,19.6,23.241483108836903,1653.85,1.3302819728851318,97836.51101346978,98055.0,R1,8405b5,LANDED
160,1060.0833333333333,1063.8755248001055,1655.85,2340.702880859375,35518.46851199366,35746.00000000001,R1,869560,LANDED
161,1351.4,1352.5876317956197,1657.85,2366.8544921875,18315.74209226281,18387.0,R1,88530f,LANDED
162,1140.1,1141.5120856374265,1659.85,2344.754638671875,31100.274861754406,31185.0,R1,88530f,LANDED
163,926.8333333333334,930.871183869312,1661.85,2327.770263671875,43858.72896784128,44101.0,R1,88530f,LANDED
164,746.9333333333333,750.1604395881888,1663.85,2313.977783203125,54821.37362470867,55015.0,R1,88530f,LANDED
165,548.8333333333334,552.9786360450065,1665.85,2297.821044921875,66772.2818372996,67021.0,R1,88530f,LANDED
166,262.51666666666665,266.3951310623,1667.85,2287.500244140625,84087.292136262,84320.0,R1,88530f,LANDED
167,141.43333333333334,143.72316392100336,1669.85,836.146484375,91567.61016473979,91705.0,R1,88530f,LANDED
168,1349.8,1352.9294608557243,1671.85,2365.086669921875,19135.232348656536,19323.0,R1,8964b7,LANDED
169,775.35,777.0896598615292,1673.85,2311.645263671875,53805.62040830824,53910.0,R1,8964b7,LANDED
170,219.9833333333333,221.61972370734048,1053.55,1838.936279296875,49915.81657755957,50014.0,R2,8964b7,LANDED
171,860.3833333333333,864.0637144011247,1675.85,2321.014404296875,48707.177135932514,48928.0,R1,896c17,LANDED
172,496.76666666666665,501.7664240946379,1677.85,2297.8876953125,70565.01455432172,70865.0,R1,896c17,LANDED
173,301.4,305.676122991302,1679.85,2288.302490234375,82450.43262052187,82707.0,R1,896c17,LANDED
174,1371.8333333333333,1376.2539364616948,1681.85,2359.564208984375,18335.763812298304,18601.0,R1,899040,LANDED
175,429.55,432.7293424881076,1683.85,2299.052978515625,75067.23945071353,75258.0,R1,899040,LANDED
176,202.08333333333331,206.61204843624176,1685.85,1672.9163818359375,88754.27709382548,89026.0,R1,899040,LANDED
177,277.96666666666664,282.1681940986504,1687.85,2291.347412109375,84340.90835408097,84593.0,R1,899084,LANDED
178,6.066666666666666,9.458538846906263,1689.85,0.37985193729400635,100823.48766918562,101027.0,R1,899084,LANDED
179,668.6,672.5833951114159,1691.85,2314.5498046875,61155.99629331504,61395.0,R1,7c16cf,LANDED
180,625.3666666666667,627.5843211067198,1055.55,2303.033203125,25677.94073359681,25811.0,R2,7c16cf,LANDED
181,527.2666666666667,528.4629571564216,1693.85,2299.48681640625,69923.22257061471,69995.0,R1,7c16cf,LANDED
182,370.1,374.38925755914295,1695.85,2285.74462890625,79287.64454645141,79545.0,R1,7c16cf,LANDED
183,310.06666666666666,314.07944945565106,1697.85,2288.517578125,83026.23303266094,83267.0,R1,7c16cf,LANDED
184,12.0,14.81937063315022,1699.85,0.0,101101.83776201098,101271.0,R1,7c16cf,LANDED
185,166.73333333333332,170.76504254992622,1701.85,1379.5599365234375,91865.09744700442,92107.0,R1,7c3616,LANDED
186,50.41666666666666,52.06915446517208,1703.85,240.20489501953125,99106.85073208968,99206.0,R1,7c3616,LANDED
187,1294.8333333333333,1298.1206780539765,1705.85,2352.052734375,24463.759316761407,24661.0,R1,7c5959,LANDED
188,585.6,588.6471878818003,1057.55,2305.48193359375,28134.16872709198,28317.0,R2,7c5959,LANDED
189,488.1,492.5589333060855,1707.85,2300.36767578125,72917.46400163487,73185.0,R1,7c5959,LANDED
190,337.55,340.6840596301608,1709.85,2293.292236328125,82149.95642219034,82338.0,R1,7c5959,LANDED
192,1293.2833333333333,1296.3170511456954,1711.85,2353.29541015625,24931.976931258272,25114.0,R1,7c627c,LANDED
191,81.55,86.4595473168255,1713.85,475.7587585449219,97643.42716099045,97938.0,R1,7c5959,LANDED
193,593.2666666666667,597.4964441239352,1715.85,2307.12353515625,67101.21335256388,67355.0,R1,7c627c,LANDED
194,495.05,499.5037285395355,1717.85,2304.37939453125,73100.77628762786,73368.0,R1,7c627c,LANDED
195,376.06666666666666,380.4964177245289,1719.85,2290.927978515625,80361.21493652827,80627.0,R1,7c627c,LANDED
196,62.8,66.47180997515237,1721.85,473.3825988769531,99322.69140149085,99543.0,R1,7c627c,LANDED
197,1346.9166666666667,1351.0164901530304,1723.85,2364.90625,22370.01059081817,22616.0,R1,7c6729,LANDED
198,332.53333333333336,334.3183508780041,1725.85,2283.150390625,83491.89894731974,83599.0,R1,7c6729,LANDED
199,239.08333333333331,242.86006217268448,1727.85,1847.930419921875,89099.39626963892,89326.0,R1,7c6729,LANDED
200,137.76666666666668,140.6008363785,1729.85,816.6664428710938,95354.94981729,95525.0,R1,7c6729,LANDED
201,5.816666666666666,7.580419885245988,1731.85,1.3302819728851318,103456.17480688523,103562.0,R1,7c6729,LANDED
202,742.6,746.8717689613017,1059.55,2312.288818359375,18760.6938623219,19017.0,R2,7c6c94,LANDED
203,576.0666666666667,579.7255410140694,1733.85,2307.12353515625,69247.46753915583,69467.0,R1,7c6c94,LANDED
204,372.25,376.5000985199344,1735.85,2289.0439453125,81560.99408880393,81816.0,R1,7c6c94,LANDED
205,754.9666666666667,756.111852041412,1737.85,2310.518310546875,58904.288877515275,58973.0,R1,7bc7b7,LANDED
206,1015.7166666666668,1017.7855163138936,1739.85,2340.120361328125,43323.86902116638,43447.99999999999,R1,a016e5,LANDED
207,1361.4833333333331,1363.9811729922626,1741.85,2358.82470703125,22672.12962046424,22822.000000000015,R1,a00fed,LANDED
208,1304.9833333333331,1309.2234372034168,1743.85,2355.584716796875,26077.593767794988,26332.000000000015,R1,a00fed,LANDED
209,1167.1,1169.9453297211676,1745.85,2348.86083984375,34554.28021672994,34725.0,R1,a00fed,LANDED
210,991.6,993.8194119335802,1747.85,2340.41796875,45241.83528398518,45375.0,R1,a00fed,LANDED
211,919.0,920.5275944851736,1749.85,2327.3369140625,49759.34433088958,49851.0,R1,a00fed,LANDED
212,843.35,845.1842094373472,1751.85,2327.021240234375,54399.94743375916,54510.0,R1,a00fed,LANDED
213,771.75,773.2735043776692,1753.85,2314.37939453125,58834.58973733985,58926.0,R1,a00fed,LANDED
214,723.0666666666667,727.1725191924842,1755.85,2311.978515625,61720.64884845094,61967.0,R1,a00fed,LANDED
215,1376.5833333333333,1380.1739016638107,1757.85,2358.898681640625,22660.56590017135,22876.0,R1,a02e13,LANDED
216,1232.4833333333331,1237.1070070802068,1759.85,2352.220947265625,31364.579575187585,31642.000000000015,R1,a06094,LANDED
217,170.93333333333334,174.48992169479612,1761.85,1377.0982666015625,95241.60469831224,95455.0,R1,a05e05,LANDED
218,101.0,102.91129133684106,1763.85,677.4261474609375,99656.32251978954,99771.0,R1,a05e05,LANDED
219,923.1666666666666,925.9418342110628,1765.85,2324.558349609375,50394.48994733623,50561.0,R1,a089b6,LANDED
220,792.4833333333333,796.3867748548217,1767.85,2324.058837890625,58287.79350871069,58522.0,R1,a089b6,LANDED
221,1388.9333333333334,1390.330819122926,1769.85,2365.185302734375,22771.150852624436,22855.0,R1,a08a6b,LANDED
222,1191.3666666666666,1195.0674671728743,1771.85,2350.859130859375,34606.95196962754,34829.0,R1,a08a6b,LANDED
223,995.0333333333332,996.6581207288576,1773.85,2337.1279296875,46631.51275626854,46729.00000000001,R1,a08a6b,LANDED
224,805.8333333333334,810.3595221447173,1775.85,2318.453857421875,57929.42867131696,58201.0,R1,a08a6b,LANDED
225,101.06666666666666,103.0504855062308,1777.85,677.0037841796875,100487.97086962614,100607.0,R1,a08a6b,LANDED
226,1301.4833333333331,1304.713679090444,1301.4833333333331,2349.11474609375,-193.82074542665123,0.0,R2,a1110d,LANDED
227,1088.9833333333331,1093.786497742577,1779.85,2334.20166015625,41163.810135445376,41452.000000000015,R1,a1110d,LANDED
228,964.05,968.319781203336,1781.85,2323.366455078125,48811.81312779983,49068.0,R1,a1110d,LANDED
229,136.58333333333334,138.21922893417673,1783.85,823.1538696289062,98737.8462639494,98836.0,R1,a1110d,LANDED
230,933.0666666666668,935.3607984190552,1785.85,2324.461669921875,51029.35209485668,51166.99999999999,R1,a10e32,LANDED
231,1415.05,1419.3249352263697,1787.85,2360.050048828125,22111.503886417813,22368.0,R1,a123d7,LANDED
232,1220.9166666666667,1224.6554122795774,1789.85,2351.2353515625,33911.67526322535,34136.0,R1,a123d7,LANDED
233,1038.6,1042.641022249329,1791.85,2341.898681640625,44952.53866504026,45195.00000000001,R1,a123d7,LANDED
234,233.53333333333333,236.10619020650736,1793.85,1838.2822265625,93464.62858760955,93619.0,R1,a123d7,LANDED
235,9.566666666666666,13.91509992307348,1795.85,1.2053699493408203,106916.09400461559,107177.0,R1,a123d7,LANDED
236,1306.0,1307.21405121154,1797.85,2352.921875,29438.156927307595,29511.0,R1,a1275d,LANDED
237,1405.2333333333331,1407.20980655022,1799.85,2364.255126953125,23558.411606986792,23677.000000000015,R1,a127d3,LANDED
238,1250.9666666666667,1254.1956181482074,1801.85,2349.798095703125,32859.26291110755,33053.0,R1,a127d3,LANDED
239,1053.1,1056.778105930664,1803.85,2338.09423828125,44824.31364416015,45045.00000000001,R1,a127d3,LANDED
240,853.75,856.4649710982145,1805.85,2324.89697265625,56963.10173410713,57126.0,R1,a127d3,LANDED
241,787.4666666666667,792.1974360360533,1807.85,2320.83984375,60939.1538378368,61223.0,R1,a127d3,LANDED
242,144.1,145.68513950338323,1809.85,892.3447875976562,99849.891629797,99945.0,R1,a127d3,LANDED
243,1172.2333333333331,1173.661158067689,1811.85,2349.08056640625,38291.33051593865,38377.000000000015,R1,a1530f,LANDED
244,1022.8333333333334,1026.0355044092353,1813.85,2343.302490234375,47268.86973544588,47461.0,R1,a14f13,LANDED
245,969.9833333333332,974.653694672262,1815.85,2328.20703125,50471.77831966428,50752.00000000001,R1,a14f13,LANDED
246,937.0333333333332,940.1380839404728,1817.85,2329.3779296875,52662.71496357163,52849.00000000001,R1,a14f13,LANDED
247,1042.0833333333333,1045.112292679437,1819.85,2332.76953125,46484.26243923378,46666.00000000001,R1,a19a7c,LANDED
248,75.03333333333333,78.23193058596888,1821.85,474.56488037109375,104617.08416484186,104809.0,R1,a19a7c,LANDED
249,1253.8333333333333,1258.505885743096,1823.85,2346.15087890625,33920.64685541423,34201.0,R1,a19f29,LANDED
250,1057.0833333333333,1060.179105261809,1825.85,2342.330078125,45940.25368429146,46126.00000000001,R1,a19f29,LANDED
251,899.8833333333333,904.3641884225984,1827.85,2332.39306640625,55409.148694644085,55678.0,R1,a19f29,LANDED
252,692.8833333333333,697.4962294955803,1829.85,2317.18359375,67941.22623026518,68218.0,R1,a19f29,LANDED
253,276.55,278.58724476204577,1831.85,2287.500244140625,93195.76531427725,93318.0,R1,a19f29,LANDED
254,88.91666666666667,90.07523656353318,1833.85,474.66387939453125,104626.485806188,104696.0,R1,a19f29,LANDED
255,29.9,32.23034653628458,1835.85,1.8275812864303589,108217.17920782292,108357.0,R1,a0a336,LANDED
256,1276.0333333333333,1277.7017774636388,1837.85,2348.75244140625,33608.893352181665,33709.0,R1,a0a457,LANDED
257,1045.4166666666667,1047.4207699518674,1839.85,2333.172119140625,47545.75380288795,47665.99999999999,R1,a0a457,LANDED
258,856.6,859.8391543991858,1841.85,2324.137939453125,58920.65073604885,59115.0,R1,a0a457,LANDED
259,182.7,184.71622940557725,1843.85,1373.3216552734375,99548.02623566535,99669.0,R1,a0a457,LANDED
260,32.983333333333334,36.29157286075863,1845.85,1.2933439016342163,108573.50562835448,108772.0,R1,a0a3cf,LANDED
261,1067.3,1069.8934720583889,1847.85,2343.31787109375,46677.39167649666,46833.0,R1,a0a6aa,LANDED
262,1273.0,1274.5595607025543,1849.85,2350.456787109375,34517.426357846736,34611.0,R1,a0c8cc,LANDED
263,1324.75,1326.1309699717829,1851.85,2359.89990234375,31543.141801693022,31626.0,R1,a0d724,LANDED
264,200.96666666666667,203.60305921165036,1853.85,1636.0960693359375,99014.81644730097,99173.0,R1,a0d724,LANDED
265,1306.85,1308.7493658582637,1855.85,2350.961181640625,32826.038048504175,32940.0,R1,a0e417,LANDED
266,1249.6,1251.6323946667226,1857.85,2347.93896484375,36373.05631999664,36495.0,R1,a0e417,LANDED
267,1039.75,1042.3560324650905,1859.85,2336.560302734375,49049.63805209457,49206.0,R1,a0e417,LANDED
268,819.2666666666667,822.1528606965074,1861.85,2327.2294921875,62381.82835820954,62555.0,R1,a0f09d,LANDED
269,1395.0166666666669,1399.9987354508787,1863.85,2367.47021484375,27831.075872947273,28129.999999999985,R1,a0f869,LANDED
270,1044.7166666666667,1049.3086277406344,1865.85,2336.489013671875,48992.48233556193,49268.0,R1,a0f869,LANDED
271,939.3,944.1306231378156,1867.85,2326.08935546875,55423.16261173106,55713.0,R1,a0f869,LANDED
272,1376.2166666666667,1379.3838662594935,1869.85,2361.268798828125,29427.96802443038,29618.0,R1,a206d1,LANDED
273,891.1,893.6405525577244,1871.85,2323.436767578125,58692.56684653653,58845.0,R1,a212a3,LANDED
274,777.8333333333334,780.8540068236967,1873.85,2316.5888671875,65579.7595905782,65761.0,R1,a212a3,LANDED
275,13.25,17.099875013815804,1875.85,1.8555455207824707,111525.00749917104,111756.0,R1,a212a3,LANDED
276,1152.0833333333333,1156.921606486345,1877.85,2347.269287109375,43255.7036108193,43546.0,R1,a214e5,LANDED
277,976.9,979.8076894230484,1879.85,2324.117919921875,54002.53863461709,54177.0,R1,a214e5,LANDED
278,790.8333333333334,795.6828681006283,1881.85,2320.414306640625,65170.0279139623,65461.0,R1,a214e5,LANDED
280,1183.8666666666666,1186.5712923950332,1883.85,2348.110595703125,41836.722456298005,41999.0,R1,a231a6,LANDED
279,1098.0833333333333,1100.2856406494873,1885.85,2340.987548828125,47133.86156103076,47266.0,R1,a21a47,LANDED
281,1011.1,1015.218496321195,1887.85,2335.389404296875,52357.890220728295,52605.0,R1,a231a6,LANDED
282,848.2666666666667,852.8693641750134,1889.85,2324.298095703125,62218.8381494992,62495.0,R1,a231a6,LANDED
283,225.95,228.79965192762825,1891.85,1839.9969482421875,99783.0208843423,99954.0,R1,a231a6,LANDED
284,96.78333333333332,98.7550812191971,1893.85,565.8841552734375,107705.69512684816,107824.0,R1,a231a6,LANDED
285,1397.25,1398.4166531713415,1895.85,2364.769287109375,29846.000809719502,29916.0,R1,a2384b,LANDED
286,1185.3833333333334,1187.9171930063726,1897.85,2344.10302734375,42595.96841961764,42748.0,R1,a2384b,LANDED
287,982.7166666666668,987.6785090269144,1899.85,2335.64208984375,54730.28945838513,55027.99999999999,R1,a2384b,LANDED
288,1224.9833333333331,1228.4228525712358,1901.85,2352.31201171875,40405.62884572585,40612.000000000015,R1,a2465f,LANDED
289,1218.0833333333333,1222.880237291107,1903.85,2354.852294921875,40858.18576253357,41146.0,R1,a252a7,LANDED
290,1022.3833333333332,1027.28568359775,1905.85,2335.798583984375,52713.858984135,53008.00000000001,R1,a252a7,LANDED
292,1013.9666666666668,1016.0181887177584,1907.85,2336.769287109375,53509.90867693449,53632.99999999999,R1,a27181,LANDED
291,240.46666666666667,243.40407850491448,1909.85,1845.09814453125,99986.75528970514,100163.0,R1,a252a7,LANDED
294,1173.4333333333334,1177.0754722313436,1911.85,2345.0732421875,44086.47166611938,44305.0,R1,a1c997,LANDED
293,915.0333333333332,917.0029691873916,1913.85,2325.7138671875,59810.821848756495,59929.00000000001,R1,a1c238,LANDED
295,927.75,928.7963434681618,1915.85,2328.67578125,59223.21939191029,59286.0,R1,a1c997,LANDED
296,262.78333333333336,266.95084318296614,1917.85,2288.103759765625,99053.94940902203,99304.0,R1,a1c997,LANDED
297,144.1,148.21849002714026,1919.85,885.9405517578125,106297.89059837158,106545.0,R1,a1c997,LANDED
298,6.583333333333333,8.767123062303416,1921.85,1.3302819728851318,114784.97261626179,114916.0,R1,a1c997,LANDED
299,849.0,851.9521392391479,1303.4833333333331,2323.3271484375,27091.871645651114,27268.999999999985,R2,a1bad9,LANDED
300,570.6,571.8332597781286,1923.85,2305.803466796875,81121.00441331227,81195.0,R1,a1bad9,LANDED
301,388.8,392.9464045642282,1925.85,2294.348876953125,91974.2157261463,92223.0,R1,a1bad9,LANDED
302,246.51666666666668,248.09101344207244,1927.85,1968.5615234375,100785.53919347565,100880.0,R1,a1bad9,LANDED
303,900.7,903.9396135673544,1929.85,2328.340087890625,61554.62318595873,61749.0,R1,a1d327,LANDED
304,1101.65,1104.9889385317929,1931.85,2338.142822265625,49611.66368809242,49812.0,R1,a1e218,LANDED
305,886.8333333333334,890.5618529092816,1933.85,2324.5380859375,62597.288825443095,62821.0,R1,a1e218,LANDED
306,1143.8666666666666,1148.2994845844112,1935.85,2340.61279296875,47253.03092493532,47519.0,R1,a321d7,LANDED
307,36.96666666666667,40.532678444498096,1937.85,1.0830836296081543,113839.0392933301,114053.0,R1,a322b4,LANDED
308,810.5833333333334,814.4920871217303,1939.85,2319.456787109375,67521.47477269618,67756.0,R1,a31d65,LANDED
310,531.5666666666667,535.2164710640491,1941.85,2296.494140625,84398.01173615704,84617.0,R1,a31d65,LANDED
309,695.55,696.9810824455233,1943.85,2313.83251953125,74812.1350532686,74898.0,R1,a31d65,LANDED
311,361.1833333333333,363.082781190592,1945.85,2288.5517578125,94966.03312856448,95080.0,R1,a31d65,LANDED
312,318.03333333333336,319.8858108439926,1947.85,2286.140869140625,97677.85134936044,97789.0,R1,a31d65,LANDED
313,37.1,41.22266876231436,1949.85,1.1665194034576416,114517.63987426112,114765.0,R1,a31d65,LANDED
314,1413.0166666666669,1416.201323639772,1951.85,2366.411376953125,32138.920581613675,32329.999999999985,R1,a31dfe,LANDED
315,1213.7333333333331,1218.6268641331008,1953.85,2347.0166015625,44113.38815201395,44407.000000000015,R1,a31edb,LANDED
316,1037.7333333333331,1038.805787371555,1955.85,2334.21826171875,55022.652757706695,55087.000000000015,R1,a3396b,LANDED
317,75.9,78.66328984979656,1957.85,476.588623046875,112751.20260901221,112917.0,R1,a3396b,LANDED
318,986.7833333333332,990.2250985672232,1959.85,2334.16455078125,58177.4940859666,58384.00000000001,R1,a33a26,LANDED
319,309.4833333333333,311.46077375721893,1961.85,2283.86181640625,99023.35357456686,99142.0,R1,a33a26,LANDED
320,1352.5166666666669,1355.782682370511,1963.85,2363.279296875,36484.039057769325,36679.999999999985,R1,a33e22,LANDED
321,1302.8166666666666,1305.266867581668,1965.85,2353.21240234375,39634.987945099914,39782.0,R1,a33e22,LANDED
322,977.95,981.4215277770415,1967.85,2335.389404296875,59185.7083333775,59394.0,R1,a33e22,LANDED
323,1408.0666666666666,1409.3646887490245,1969.85,2365.4755859375,33629.118675058526,33707.0,R1,a34b15,LANDED
324,1193.0833333333333,1194.8818642744116,1971.85,2343.836181640625,46618.0881435353,46726.0,R1,a34b15,LANDED
325,861.5166666666667,865.7504716711728,1973.85,2333.6669921875,66485.97169972962,66740.0,R1,a34b15,LANDED
326,495.4666666666666,497.4275984682451,1975.85,2306.0556640625,88705.34409190528,88823.0,R1,a34b15,LANDED
328,1262.4833333333331,1265.953863891613,1977.85,2350.71923828125,42713.76816650321,42922.000000000015,R1,a368b2,LANDED
327,60.48333333333333,62.06286227142827,1979.85,474.1640319824219,115067.2282637143,115162.0,R1,a34b15,LANDED
329,1213.5,1216.8146324836569,1981.85,2350.333740234375,45902.122050980586,46101.0,R1,a368b2,LANDED
330,1058.8666666666666,1061.1395005690213,1983.85,2334.943359375,55362.629965858716,55499.00000000001,R1,a368b2,LANDED
331,891.8,896.4090563060938,1985.85,2327.847412109375,65366.45662163437,65643.0,R1,a368b2,LANDED
332,762.5833333333334,764.9272629769938,1987.85,2310.566162109375,73375.36422138035,73516.0,R1,a368b2,LANDED
333,693.25,695.5256052210038,1989.85,2312.331787109375,77659.46368673976,77796.0,R1,a368b2,LANDED
334,1186.55,1190.2260581740336,1991.85,2347.72119140625,48097.43650955798,48318.0,R1,a35d25,LANDED
335,148.53333333333333,150.51298653442495,1993.85,1050.0631103515625,110600.2208079345,110719.0,R1,a35d25,LANDED
336,1107.7,1108.8109109297752,1995.85,2342.83056640625,53222.34534421348,53289.0,R1,a38071,LANDED
337,954.1,959.0260901039734,1997.85,2329.090087890625,62329.4345937616,62625.0,R1,a38071,LANDED
338,67.8,69.96520298935414,1999.85,474.9813232421875,115793.08782063874,115923.0,R1,a37ebf,LANDED
339,1309.5,1311.6068154437007,2001.85,2354.461669921875,41414.59107337795,41541.0,R1,a2a213,LANDED
340,1147.45,1149.8821810790464,2003.85,2335.87890625,51238.06913525721,51384.0,R1,a2a213,LANDED
341,859.7666666666667,863.4264341800064,2005.85,2321.44384765625,68545.41394919962,68765.0,R1,a2a213,LANDED
342,260.0833333333333,263.978225445282,2007.85,2287.342041015625,104632.30647328307,104866.0,R1,a2a213,LANDED
343,93.28333333333332,94.74259310196184,2009.85,502.1349792480469,114906.44441388229,114994.0,R1,a2a213,LANDED
344,1172.4666666666667,1177.1939130251326,2011.85,2351.35791015625,50079.365218492036,50363.0,R1,a2a455,LANDED
345,1089.8833333333334,1093.7171886705128,2013.85,2344.349853515625,55207.96867976923,55437.99999999999,R1,a2b346,LANDED
346,1416.15,1418.542991099902,2015.85,2362.80078125,35838.42053400587,35982.0,R1,a402d3,LANDED
347,1180.0,1183.5339495992844,2017.85,2343.206787109375,50058.96302404293,50271.0,R1,a402d3,LANDED
348,921.0833333333334,924.8813886638086,2019.85,2332.493896484375,65698.11668017149,65926.0,R1,a402d3,LANDED
349,1162.1,1164.0629689392383,2021.85,2343.52490234375,51467.2218636457,51585.0,R1,a40b10,LANDED
350,1061.05,1062.1982827373035,2023.85,2336.77587890625,57699.103035761786,57768.0,R1,a40b10,LANDED
351,854.9,858.3052577585187,2025.85,2319.533203125,70052.68453448889,70257.0,R1,a40b10,LANDED
352,760.4833333333333,761.7716952751981,2027.85,2309.33642578125,75964.69828348812,76042.0,R1,a40b10,LANDED
353,1130.5166666666669,1131.75128389176,2029.85,2347.91064453125,53885.92296649439,53959.999999999985,R1,a40cca,LANDED
354,915.5,916.5254076766378,2031.85,2329.679931640625,66919.47553940173,66981.0,R1,a40cca,LANDED
355,1233.45,1236.48718672823,2033.85,2352.8642578125,47841.7687963062,48024.0,R1,a422f7,LANDED
356,1020.2,1023.7743453182594,2035.85,2334.000244140625,60724.53928090443,60939.0,R1,a422f7,LANDED
358,9.55,12.998865838420018,2037.85,0.8243467807769775,121491.06804969479,121698.0,R1,a422f7,LANDED
357,367.75,370.61347064327146,1305.4833333333331,2291.025390625,56092.191761403694,56263.999999999985,R2,a422f7,LANDED
359,691.0833333333334,695.1092388475029,2039.85,2312.379638671875,80684.44566914982,80926.0,R1,a41b66,LANDED
360,396.3833333333333,400.25409045030136,2041.85,2288.5888671875,98495.75457298191,98728.0,R1,a41b66,LANDED
361,1062.3666666666666,1066.178903843692,2043.85,2336.32470703125,58660.26576937847,58889.00000000001,R1,a42e53,LANDED
362,1316.0833333333333,1318.5785382915942,2045.85,2356.002197265625,43636.28770250434,43786.0,R1,a4421d,LANDED
363,1141.45,1145.7759971700443,2047.85,2340.679443359375,54124.44016979734,54384.0,R1,a4421d,LANDED
364,955.45,956.5051002487588,2049.85,2328.06640625,65600.69398507445,65664.0,R1,a4421d,LANDED
365,795.9,800.5512473993355,2051.85,2318.1220703125,75077.92515603987,75357.0,R1,a4421d,LANDED
366,1261.4666666666667,1263.371410114779,2053.85,2352.8720703125,47428.71539311325,47543.0,R1,a443f8,LANDED
367,1182.55,1184.9347696267262,2055.85,2349.08056640625,52254.913822396426,52398.0,R1,a443f8,LANDED
